Date,Temperature,Fuel_Price
11/2/2012,63.22,4.099
11/9/2012,65.31,3.951
11/16/2012,49.39,3.834
11/23/2012,58.07,3.759
11/30/2012,57.03,3.581
12/7/2012,57.83,3.668
12/14/2012,49.74,3.467
12/21/2012,42.83,3.393
12/28/2012,43.35,3.48
1/4/2013,38.8,3.51
1/11/2013,44.59,3.542
1/18/2013,36.49,3.545
1/25/2013,49.21,3.337
2/1/2013,49.54,3.6
2/8/2013,54.96,3.795
2/15/2013,47.12,3.924
2/22/2013,49.57,4.031
3/1/2013,48.08,4.109
3/8/2013,60.4,3.874
3/15/2013,61.7,4.104
3/22/2013,68.75,4.062
3/29/2013,62.86,4.016
4/5/2013,69.47,3.998
4/12/2013,65.6,3.981
4/19/2013,64.35,3.76
4/26/2013,70.74,3.889
5/3/2013,76.84,3.671
5/10/2013,70.18,3.689
5/17/2013,83.43,3.809
5/24/2013,77.87,3.835
5/31/2013,81.08,3.829
6/7/2013,89.89,3.789
6/14/2013,92.14,3.771
6/21/2013,87.28,3.766
6/28/2013,89.94,3.781
7/5/2013,101.95,3.753
7/12/2013,92.61,3.737
7/19/2013,93.75,3.823
7/26/2013,90.27,3.865
2/5/2010,24.36,2.788
2/12/2010,28.14,2.771
2/19/2010,31.96,2.747
2/26/2010,35.98,2.753
3/5/2010,36.82,2.766
3/12/2010,43.43,2.805
3/19/2010,46.03,2.834
3/26/2010,48.56,2.831
4/2/2010,44.96,2.826
4/9/2010,57.06,2.849
4/16/2010,51.14,2.885
4/23/2010,51.04,2.895
4/30/2010,50.96,2.935
5/7/2010,63.81,2.981
5/14/2010,50.99,2.983
5/21/2010,59.99,2.961
5/28/2010,65.64,2.906
6/4/2010,69.49,2.857
6/11/2010,65.01,2.83
6/18/2010,67.13,2.805
6/25/2010,74.37,2.81
7/2/2010,72.88,2.815
7/9/2010,79.22,2.806
7/16/2010,76.3,2.796
7/23/2010,76.91,2.784
7/30/2010,76.35,2.792
8/6/2010,74.37,2.792
8/13/2010,74.75,2.81
8/20/2010,73.21,2.796
8/27/2010,68.99,2.77
9/3/2010,75.85,2.735
9/10/2010,68.6,2.717
9/17/2010,62.49,2.716
9/24/2010,65.14,2.718
10/1/2010,69.31,2.717
10/8/2010,56.32,2.776
10/15/2010,55.23,2.878
10/22/2010,50.24,2.919
10/29/2010,57.73,2.938
11/5/2010,44.34,2.938
11/12/2010,44.42,2.961
11/19/2010,48.62,3.03
11/26/2010,44.61,3.07
12/3/2010,39.42,3.065
12/10/2010,28.43,3.132
12/17/2010,30.46,3.139
12/24/2010,29.76,3.15
12/31/2010,28.49,3.177
1/7/2011,32.56,3.193
1/14/2011,24.76,3.215
1/21/2011,26.8,3.232
1/28/2011,20.61,3.243
2/4/2011,26.39,3.24
2/11/2011,28.89,3.255
2/18/2011,35.34,3.263
2/25/2011,30.23,3.281
3/4/2011,33.52,3.437
3/11/2011,41.42,3.6
3/18/2011,43.38,3.634
3/25/2011,38.77,3.624
4/1/2011,36.04,3.638
4/8/2011,44.42,3.72
4/15/2011,48.88,3.823
4/22/2011,47.76,3.919
4/29/2011,57.2,3.988
5/6/2011,53.63,4.078
5/13/2011,57.71,4.095
5/20/2011,58.56,4.101
5/27/2011,62.59,4.034
6/3/2011,70.09,3.973
6/10/2011,69.53,3.924
6/17/2011,63.97,3.873
6/24/2011,68.53,3.851
7/1/2011,70.8,3.815
7/8/2011,74.22,3.784
7/15/2011,75.2,3.827
7/22/2011,77.79,3.882
7/29/2011,75.32,3.898
8/5/2011,75.33,3.903
8/12/2011,74.69,3.88
8/19/2011,71.3,3.82
8/26/2011,72.22,3.796
9/2/2011,69.16,3.784
9/9/2011,69.14,3.809
9/16/2011,68.08,3.809
9/23/2011,62.36,3.758
9/30/2011,69.78,3.684
10/7/2011,56.44,3.633
10/14/2011,62.63,3.583
10/21/2011,59.3,3.618
10/28/2011,49.31,3.604
11/4/2011,42.81,3.586
11/11/2011,47.8,3.57
11/18/2011,50.62,3.571
11/25/2011,46.28,3.536
12/2/2011,49.11,3.501
12/9/2011,45.35,3.47
12/16/2011,39.11,3.445
12/23/2011,39.83,3.413
12/30/2011,36.28,3.402
1/6/2012,34.61,3.439
1/13/2012,39,3.523
1/20/2012,29.16,3.542
1/27/2012,35.68,3.568
2/3/2012,40.58,3.633
2/10/2012,35.68,3.655
2/17/2012,36.25,3.703
2/24/2012,39,3.751
3/2/2012,37.47,3.827
3/9/2012,41.72,3.876
3/16/2012,46.06,3.867
3/23/2012,54.68,3.889
3/30/2012,46.4,3.921
4/6/2012,46.38,3.957
4/13/2012,49.89,4.025
4/20/2012,58.81,4.046
4/27/2012,51.42,4.023
5/4/2012,50.75,3.991
5/11/2012,56.72,3.947
5/18/2012,61.9,3.899
5/25/2012,62.39,3.85
6/1/2012,70.01,3.798
6/8/2012,61.71,3.746
6/15/2012,66.56,3.683
6/22/2012,70.61,3.629
6/29/2012,70.99,3.577
7/6/2012,77.41,3.538
7/13/2012,75.81,3.561
7/20/2012,76.57,3.61
7/27/2012,73.52,3.701
8/3/2012,72.99,3.698
8/10/2012,76.74,3.772
8/17/2012,74.92,3.84
8/24/2012,70.42,3.874
8/31/2012,71.93,3.884
9/7/2012,73.3,3.921
9/14/2012,66.42,3.988
9/21/2012,63.38,4.056
9/28/2012,62.17,4.018
10/5/2012,62.09,4.027
10/12/2012,54.18,4.029
10/19/2012,55.28,4
10/26/2012,57.58,3.917
11/2/2012,54.55,3.817
11/9/2012,40,3.792
11/16/2012,45.84,3.754
11/23/2012,41.34,3.727
11/30/2012,37.89,3.713
12/7/2012,42.13,3.679
12/14/2012,42.31,3.639
12/21/2012,41.52,3.574
12/28/2012,34.8,3.56
1/4/2013,29.43,3.577
1/11/2013,36.36,3.595
1/18/2013,38.95,3.593
1/25/2013,25.22,3.579
2/1/2013,32.63,3.608
2/8/2013,27.69,3.755
2/15/2013,32.73,3.807
2/22/2013,30.28,3.866
3/1/2013,38.37,3.885
3/8/2013,35.39,3.868
3/15/2013,39.87,3.843
3/22/2013,33.55,3.819
3/29/2013,40.87,3.796
4/5/2013,41.85,3.772
4/12/2013,49.5,3.723
4/19/2013,50.31,3.678
4/26/2013,48.72,3.626
5/3/2013,53.24,3.601
5/10/2013,55.35,3.603
5/17/2013,56.64,3.63
5/24/2013,62.01,3.654
5/31/2013,60.39,3.668
6/7/2013,65.77,3.66
6/14/2013,64.37,3.667
6/21/2013,67.88,3.673
6/28/2013,74.62,3.673
7/5/2013,75.13,3.643
7/12/2013,77.78,3.645
7/19/2013,80.67,3.803
7/26/2013,74.25,3.879
2/5/2010,39.05,2.572
2/12/2010,37.77,2.548
2/19/2010,39.75,2.514
2/26/2010,45.31,2.561
3/5/2010,48.61,2.625
3/12/2010,57.1,2.667
3/19/2010,54.68,2.72
3/26/2010,51.66,2.732
4/2/2010,64.12,2.719
4/9/2010,65.74,2.77
4/16/2010,67.87,2.808
4/23/2010,64.21,2.795
4/30/2010,66.93,2.78
5/7/2010,70.87,2.835
5/14/2010,73.08,2.854
5/21/2010,74.24,2.826
5/28/2010,80.94,2.759
6/4/2010,82.68,2.705
6/11/2010,83.51,2.668
6/18/2010,86.18,2.637
6/25/2010,87.01,2.653
7/2/2010,82.29,2.669
7/9/2010,81.67,2.642
7/16/2010,85.61,2.623
7/23/2010,87.17,2.608
7/30/2010,83.59,2.64
8/6/2010,90.3,2.627
8/13/2010,89.65,2.692
8/20/2010,89.58,2.664
8/27/2010,86.2,2.619
9/3/2010,82.57,2.577
9/10/2010,79.3,2.565
9/17/2010,83.03,2.582
9/24/2010,80.79,2.624
10/1/2010,70.28,2.603
10/8/2010,65.76,2.633
10/15/2010,68.61,2.72
10/22/2010,70.72,2.725
10/29/2010,67.51,2.716
11/5/2010,58.71,2.689
11/12/2010,60.95,2.728
11/19/2010,51.71,2.771
11/26/2010,62.96,2.735
12/3/2010,50.43,2.708
12/10/2010,46.35,2.843
12/17/2010,48.63,2.869
12/24/2010,51.29,2.886
12/31/2010,47.19,2.943
1/7/2011,44.24,2.976
1/14/2011,34.14,2.983
1/21/2011,42.72,3.016
1/28/2011,44.04,3.01
2/4/2011,36.33,2.989
2/11/2011,34.61,3.022
2/18/2011,59.87,3.045
2/25/2011,61.27,3.065
3/4/2011,59.52,3.288
3/11/2011,54.69,3.459
3/18/2011,63.26,3.488
3/25/2011,70.33,3.473
4/1/2011,56.36,3.524
4/8/2011,68.62,3.622
4/15/2011,71.01,3.743
4/22/2011,70.79,3.807
4/29/2011,70.19,3.81
5/6/2011,61.87,3.906
5/13/2011,75.04,3.899
5/20/2011,68.36,3.907
5/27/2011,76.86,3.786
6/3/2011,83.82,3.699
6/10/2011,84.71,3.648
6/17/2011,87.54,3.637
6/24/2011,85.72,3.594
7/1/2011,87.57,3.524
7/8/2011,89.16,3.48
7/15/2011,91.05,3.575
7/22/2011,90.27,3.651
7/29/2011,91.56,3.682
8/5/2011,94.22,3.684
8/12/2011,92.32,3.638
8/19/2011,90.11,3.554
8/26/2011,92.07,3.523
9/2/2011,91.94,3.533
9/9/2011,78.87,3.546
9/16/2011,80.62,3.526
9/23/2011,75.68,3.467
9/30/2011,78.91,3.355
10/7/2011,71.64,3.285
10/14/2011,69.79,3.274
10/21/2011,65.16,3.353
10/28/2011,65.46,3.372
11/4/2011,56.01,3.332
11/11/2011,59.8,3.297
11/18/2011,61.9,3.308
11/25/2011,56.43,3.236
12/2/2011,48.72,3.172
12/9/2011,41.44,3.158
12/16/2011,50.56,3.159
12/23/2011,46.54,3.112
12/30/2011,45.16,3.129
1/6/2012,48.1,3.157
1/13/2012,45,3.261
1/20/2012,52.21,3.268
1/27/2012,50.79,3.29
2/3/2012,55.83,3.36
2/10/2012,46.52,3.409
2/17/2012,45.03,3.51
2/24/2012,54.81,3.555
3/2/2012,59.3,3.63
3/9/2012,57.16,3.669
3/16/2012,63.39,3.734
3/23/2012,62.96,3.787
3/30/2012,67.87,3.845
4/6/2012,69.02,3.891
4/13/2012,69.03,3.891
4/20/2012,66.97,3.877
4/27/2012,69.21,3.814
5/4/2012,77.53,3.749
5/11/2012,74.14,3.688
5/18/2012,72.42,3.63
5/25/2012,79.49,3.561
6/1/2012,79.24,3.501
6/8/2012,79.47,3.452
6/15/2012,81.51,3.393
6/22/2012,81.78,3.346
6/29/2012,88.05,3.286
7/6/2012,85.26,3.227
7/13/2012,82.51,3.256
7/20/2012,84.25,3.311
7/27/2012,88.09,3.407
8/3/2012,91.57,3.417
8/10/2012,89.57,3.494
8/17/2012,85.55,3.571
8/24/2012,77.72,3.62
8/31/2012,83.58,3.638
9/7/2012,88.4,3.73
9/14/2012,76.1,3.717
9/21/2012,71.54,3.721
9/28/2012,80.38,3.666
10/5/2012,70.28,3.617
10/12/2012,61.53,3.601
10/19/2012,68.52,3.594
10/26/2012,70.5,3.506
11/2/2012,56.96,3.386
11/9/2012,63.81,3.314
11/16/2012,54.06,3.252
11/23/2012,58.85,3.211
11/30/2012,53.59,3.207
12/7/2012,64.28,3.198
12/14/2012,47.55,3.168
12/21/2012,55.81,3.098
12/28/2012,41.89,3.108
1/4/2013,39.19,3.161
1/11/2013,47.52,3.243
1/18/2013,41.19,3.237
1/25/2013,52.38,3.227
2/1/2013,55.38,3.244
2/8/2013,57.87,3.417
2/15/2013,50.02,3.475
2/22/2013,49.09,3.597
3/1/2013,46.28,3.711
3/8/2013,52.76,3.658
3/15/2013,56.28,3.622
3/22/2013,61.41,3.611
3/29/2013,51.35,3.606
4/5/2013,58.8,3.583
4/12/2013,61.27,3.529
4/19/2013,67.52,3.451
4/26/2013,58.66,3.417
5/3/2013,65.51,3.386
5/10/2013,65.62,3.392
5/17/2013,71.98,3.454
5/24/2013,77.24,3.494
5/31/2013,77.81,3.466
6/7/2013,77.38,3.439
6/14/2013,81.91,3.431
6/21/2013,82.27,3.479
6/28/2013,86.8,3.495
7/5/2013,81.2,3.422
7/12/2013,87.3,3.4
7/19/2013,79.15,3.556
7/26/2013,85,3.62
2/5/2010,39.05,2.572
2/12/2010,37.77,2.548
2/19/2010,39.75,2.514
2/26/2010,45.31,2.561
3/5/2010,48.61,2.625
3/12/2010,57.1,2.667
3/19/2010,54.68,2.72
3/26/2010,51.66,2.732
4/2/2010,64.12,2.719
4/9/2010,65.74,2.77
4/16/2010,67.87,2.808
4/23/2010,64.21,2.795
4/30/2010,66.93,2.78
5/7/2010,70.87,2.835
5/14/2010,73.08,2.854
5/21/2010,74.24,2.826
5/28/2010,80.94,2.759
6/4/2010,82.68,2.705
6/11/2010,83.51,2.668
6/18/2010,86.18,2.637
6/25/2010,87.01,2.653
7/2/2010,82.29,2.669
7/9/2010,81.67,2.642
7/16/2010,85.61,2.623
7/23/2010,87.17,2.608
7/30/2010,83.59,2.64
8/6/2010,90.3,2.627
8/13/2010,89.65,2.692
8/20/2010,89.58,2.664
8/27/2010,86.2,2.619
9/3/2010,82.57,2.577
9/10/2010,79.3,2.565
9/17/2010,83.03,2.582
9/24/2010,80.79,2.624
10/1/2010,70.28,2.603
10/8/2010,65.76,2.633
10/15/2010,68.61,2.72
10/22/2010,70.72,2.725
10/29/2010,67.51,2.716
11/5/2010,58.71,2.689
11/12/2010,60.95,2.728
11/19/2010,51.71,2.771
11/26/2010,62.96,2.735
12/3/2010,50.43,2.708
12/10/2010,46.35,2.843
12/17/2010,48.63,2.869
12/24/2010,51.29,2.886
12/31/2010,47.19,2.943
1/7/2011,44.24,2.976
1/14/2011,34.14,2.983
1/21/2011,42.72,3.016
1/28/2011,44.04,3.01
2/4/2011,36.33,2.989
2/11/2011,34.61,3.022
2/18/2011,59.87,3.045
2/25/2011,61.27,3.065
3/4/2011,59.52,3.288
3/11/2011,54.69,3.459
3/18/2011,63.26,3.488
3/25/2011,70.33,3.473
4/1/2011,56.36,3.524
4/8/2011,68.62,3.622
4/15/2011,71.01,3.743
4/22/2011,70.79,3.807
4/29/2011,70.19,3.81
5/6/2011,61.87,3.906
5/13/2011,75.04,3.899
5/20/2011,68.36,3.907
5/27/2011,76.86,3.786
6/3/2011,83.82,3.699
6/10/2011,84.71,3.648
6/17/2011,87.54,3.637
6/24/2011,85.72,3.594
7/1/2011,87.57,3.524
7/8/2011,89.16,3.48
7/15/2011,91.05,3.575
7/22/2011,90.27,3.651
7/29/2011,91.56,3.682
8/5/2011,94.22,3.684
8/12/2011,92.32,3.638
8/19/2011,90.11,3.554
8/26/2011,92.07,3.523
9/2/2011,91.94,3.533
9/9/2011,78.87,3.546
9/16/2011,80.62,3.526
9/23/2011,75.68,3.467
9/30/2011,78.91,3.355
10/7/2011,71.64,3.285
10/14/2011,69.79,3.274
10/21/2011,65.16,3.353
10/28/2011,65.46,3.372
11/4/2011,56.01,3.332
11/11/2011,59.8,3.297
11/18/2011,61.9,3.308
11/25/2011,56.43,3.236
12/2/2011,48.72,3.172
12/9/2011,41.44,3.158
12/16/2011,50.56,3.159
12/23/2011,46.54,3.112
12/30/2011,45.16,3.129
1/6/2012,48.1,3.157
1/13/2012,45,3.261
1/20/2012,52.21,3.268
1/27/2012,50.79,3.29
2/3/2012,55.83,3.36
2/10/2012,46.52,3.409
2/17/2012,45.03,3.51
2/24/2012,54.81,3.555
3/2/2012,59.3,3.63
3/9/2012,57.16,3.669
3/16/2012,63.39,3.734
3/23/2012,62.96,3.787
3/30/2012,67.87,3.845
4/6/2012,69.02,3.891
4/13/2012,69.03,3.891
4/20/2012,66.97,3.877
4/27/2012,69.21,3.814
5/4/2012,77.53,3.749
5/11/2012,74.14,3.688
5/18/2012,72.42,3.63
5/25/2012,79.49,3.561
6/1/2012,79.24,3.501
6/8/2012,79.47,3.452
6/15/2012,81.51,3.393
6/22/2012,81.78,3.346
6/29/2012,88.05,3.286
7/6/2012,85.26,3.227
7/13/2012,82.51,3.256
7/20/2012,84.25,3.311
7/27/2012,88.09,3.407
8/3/2012,91.57,3.417
8/10/2012,89.57,3.494
8/17/2012,85.55,3.571
8/24/2012,77.72,3.62
8/31/2012,83.58,3.638
9/7/2012,88.4,3.73
9/14/2012,76.1,3.717
9/21/2012,71.54,3.721
9/28/2012,80.38,3.666
10/5/2012,70.28,3.617
10/12/2012,61.53,3.601
10/19/2012,68.52,3.594
10/26/2012,70.5,3.506
11/2/2012,56.96,3.386
11/9/2012,63.81,3.314
11/16/2012,54.06,3.252
11/23/2012,58.85,3.211
11/30/2012,53.59,3.207
12/7/2012,64.28,3.198
12/14/2012,47.55,3.168
12/21/2012,55.81,3.098
12/28/2012,41.89,3.108
1/4/2013,39.19,3.161
1/11/2013,47.52,3.243
1/18/2013,41.19,3.237
1/25/2013,52.38,3.227
2/1/2013,55.38,3.244
2/8/2013,57.87,3.417
2/15/2013,50.02,3.475
2/22/2013,49.09,3.597
3/1/2013,46.28,3.711
3/8/2013,52.76,3.658
3/15/2013,56.28,3.622
3/22/2013,61.41,3.611
3/29/2013,51.35,3.606
4/5/2013,58.8,3.583
4/12/2013,61.27,3.529
4/19/2013,67.52,3.451
4/26/2013,58.66,3.417
5/3/2013,65.51,3.386
5/10/2013,65.62,3.392
5/17/2013,71.98,3.454
5/24/2013,77.24,3.494
5/31/2013,77.81,3.466
6/7/2013,77.38,3.439
6/14/2013,81.91,3.431
6/21/2013,82.27,3.479
6/28/2013,86.8,3.495
7/5/2013,81.2,3.422
7/12/2013,87.3,3.4
7/19/2013,79.15,3.556
7/26/2013,85,3.62
2/5/2010,34.43,2.58
2/12/2010,28.09,2.572
2/19/2010,29.16,2.55
2/26/2010,26.64,2.586
3/5/2010,37.72,2.62
3/12/2010,39.88,2.684
3/19/2010,42.43,2.692
3/26/2010,36.59,2.717
4/2/2010,48.28,2.725
4/9/2010,44.88,2.75
4/16/2010,53.49,2.765
4/23/2010,50.06,2.776
4/30/2010,47.51,2.766
5/7/2010,48.94,2.771
5/14/2010,46.42,2.788
5/21/2010,55.89,2.776
5/28/2010,64.69,2.737
6/4/2010,66.69,2.7
6/11/2010,70.86,2.684
6/18/2010,60.94,2.674
6/25/2010,72.42,2.715
7/2/2010,74.74,2.728
7/9/2010,67.55,2.711
7/16/2010,76.2,2.699
7/23/2010,75.69,2.691
7/30/2010,75.62,2.69
8/6/2010,72.95,2.69
8/13/2010,74.97,2.723
8/20/2010,71.46,2.732
8/27/2010,74.95,2.731
9/3/2010,70.2,2.773
9/10/2010,68.44,2.78
9/17/2010,67.17,2.8
9/24/2010,64.19,2.793
10/1/2010,66.14,2.759
10/8/2010,61.81,2.745
10/15/2010,52.96,2.762
10/22/2010,52.3,2.762
10/29/2010,45.45,2.748
11/5/2010,49.2,2.729
11/12/2010,42.3,2.737
11/19/2010,36.24,2.758
11/26/2010,29.97,2.742
12/3/2010,35.18,2.712
12/10/2010,36.62,2.728
12/17/2010,36.07,2.778
12/24/2010,30.72,2.781
12/31/2010,27.7,2.829
1/7/2011,23.78,2.882
1/14/2011,21.69,2.911
1/21/2011,34.54,2.973
1/28/2011,34.86,3.008
2/4/2011,15.47,3.011
2/11/2011,18.51,3.037
2/18/2011,42.09,3.051
2/25/2011,33,3.101
3/4/2011,39.17,3.232
3/11/2011,36.51,3.372
3/18/2011,45.25,3.406
3/25/2011,46.7,3.414
4/1/2011,44.83,3.461
4/8/2011,48.81,3.532
4/15/2011,45.97,3.611
4/22/2011,48.69,3.636
4/29/2011,44.86,3.663
5/6/2011,46.65,3.735
5/13/2011,56.09,3.767
5/20/2011,45.71,3.828
5/27/2011,55.13,3.795
6/3/2011,61.25,3.763
6/10/2011,65.49,3.735
6/17/2011,67.38,3.697
6/24/2011,65.06,3.661
7/1/2011,72.86,3.597
7/8/2011,72.56,3.54
7/15/2011,70.55,3.532
7/22/2011,76,3.545
7/29/2011,75.91,3.547
8/5/2011,74.83,3.554
8/12/2011,74.2,3.542
8/19/2011,73.72,3.499
8/26/2011,75.64,3.485
9/2/2011,74.6,3.511
9/9/2011,61.24,3.566
9/16/2011,60.88,3.596
9/23/2011,58.66,3.581
9/30/2011,65.04,3.538
10/7/2011,62.62,3.498
10/14/2011,50.15,3.491
10/21/2011,48.87,3.548
10/28/2011,42.76,3.55
11/4/2011,37.95,3.527
11/11/2011,38.1,3.505
11/18/2011,42.61,3.479
11/25/2011,40.22,3.424
12/2/2011,33.8,3.378
12/9/2011,17.94,3.331
12/16/2011,26.23,3.266
12/23/2011,25.97,3.173
12/30/2011,32.99,3.119
1/6/2012,36.75,3.095
1/13/2012,28.99,3.077
1/20/2012,36.86,3.055
1/27/2012,36.67,3.038
2/3/2012,35.89,3.031
2/10/2012,23.34,3.103
2/17/2012,24.26,3.113
2/24/2012,33.41,3.129
3/2/2012,33.4,3.191
3/9/2012,39.9,3.286
3/16/2012,51.51,3.486
3/23/2012,47.64,3.664
3/30/2012,56.09,3.75
4/6/2012,51.49,3.854
4/13/2012,52.1,3.901
4/20/2012,49.15,3.936
4/27/2012,61.76,3.927
5/4/2012,58.29,3.903
5/11/2012,55.4,3.87
5/18/2012,57.46,3.837
5/25/2012,59.74,3.804
6/1/2012,62.84,3.764
6/8/2012,71.14,3.741
6/15/2012,70.91,3.723
6/22/2012,74.85,3.735
6/29/2012,81.95,3.693
7/6/2012,78.68,3.646
7/13/2012,71.57,3.613
7/20/2012,77.76,3.585
7/27/2012,77.56,3.57
8/3/2012,75.09,3.528
8/10/2012,75.93,3.509
8/17/2012,70.75,3.545
8/24/2012,70.12,3.558
8/31/2012,76.12,3.556
9/7/2012,72.56,3.596
9/14/2012,64.05,3.659
9/21/2012,63.49,3.765
9/28/2012,60.62,3.789
10/5/2012,55.34,3.779
10/12/2012,43.49,3.76
10/19/2012,53.57,3.75
10/26/2012,47.22,3.686
11/2/2012,46.32,3.604
11/9/2012,46.36,3.545
11/16/2012,32.95,3.479
11/23/2012,44.4,3.45
11/30/2012,38.83,3.436
12/7/2012,44.06,3.373
12/14/2012,30.8,3.303
12/21/2012,31.15,3.218
12/28/2012,21.59,3.108
1/4/2013,21.31,3.034
1/11/2013,32.5,2.957
1/18/2013,18.82,2.889
1/25/2013,40.4,2.872
2/1/2013,33.21,2.998
2/8/2013,37.11,3.214
2/15/2013,27.63,3.391
2/22/2013,29.74,3.563
3/1/2013,25.8,3.638
3/8/2013,37.18,3.624
3/15/2013,40.34,3.607
3/22/2013,41.14,3.609
3/29/2013,31.35,3.605
4/5/2013,47.4,3.633
4/12/2013,38.7,3.642
4/19/2013,34.1,3.603
4/26/2013,41.42,3.568
5/3/2013,49.04,3.573
5/10/2013,50.17,3.609
5/17/2013,64.72,3.703
5/24/2013,59.34,3.884
5/31/2013,64.32,3.87
6/7/2013,62.31,3.825
6/14/2013,74.14,3.797
6/21/2013,70.54,3.736
6/28/2013,75.37,3.691
7/5/2013,72.16,3.637
7/12/2013,77.78,3.583
7/19/2013,72.29,3.585
7/26/2013,72.99,3.582
2/5/2010,58.4,2.962
2/12/2010,55.47,2.828
2/19/2010,62.16,2.915
2/26/2010,56.5,2.825
3/5/2010,59.17,2.877
3/12/2010,55.61,3.034
3/19/2010,64.6,3.054
3/26/2010,64.09,2.98
4/2/2010,66.79,3.086
4/9/2010,68.43,3.004
4/16/2010,72.44,3.109
4/23/2010,71.59,3.05
4/30/2010,73.29,3.105
5/7/2010,75.4,3.127
5/14/2010,76.8,3.145
5/21/2010,82.8,3.12
5/28/2010,78.47,3.058
6/4/2010,86.06,2.941
6/11/2010,93.52,3.057
6/18/2010,87.69,2.935
6/25/2010,93.66,3.084
7/2/2010,97.66,2.978
7/9/2010,95.88,3.1
7/16/2010,100.14,2.971
7/23/2010,97.04,3.112
7/30/2010,92.71,3.017
8/6/2010,92.51,3.123
8/13/2010,95.57,3.049
8/20/2010,96.46,3.041
8/27/2010,94,3.022
9/3/2010,90.82,3.087
9/10/2010,91.77,2.961
9/17/2010,89.43,3.028
9/24/2010,91.18,2.939
10/1/2010,91.45,3.001
10/8/2010,79.02,2.924
10/15/2010,80.49,3.08
10/22/2010,74.2,3.014
10/29/2010,71.34,3.13
11/5/2010,74.23,3.009
11/12/2010,65.21,3.13
11/19/2010,61.95,3.047
11/26/2010,56.87,3.162
12/3/2010,52.82,3.041
12/10/2010,60.72,3.091
12/17/2010,61.12,3.125
12/24/2010,60.43,3.236
12/31/2010,52.91,3.148
1/7/2011,46.25,3.287
1/14/2011,53.63,3.312
1/21/2011,59.46,3.336
1/28/2011,56.62,3.231
2/4/2011,49.26,3.348
2/11/2011,53.35,3.381
2/18/2011,62.03,3.43
2/25/2011,54.89,3.398
3/4/2011,59.51,3.674
3/11/2011,66.51,3.63
3/18/2011,72.72,3.892
3/25/2011,63.34,3.716
4/1/2011,71.41,3.772
4/8/2011,75.11,3.818
4/15/2011,64.64,4.089
4/22/2011,79.46,3.917
4/29/2011,77.44,4.151
5/6/2011,77.92,4.193
5/13/2011,78.24,4.202
5/20/2011,76.07,3.99
5/27/2011,82.32,3.933
6/3/2011,82.93,3.893
6/10/2011,87.02,3.981
6/17/2011,91.11,3.935
6/24/2011,94.11,3.807
7/1/2011,98.43,3.842
7/8/2011,96.44,3.793
7/15/2011,92.83,3.779
7/22/2011,97.17,3.697
7/29/2011,95.28,3.694
8/5/2011,96.93,3.803
8/12/2011,96,3.794
8/19/2011,95.89,3.743
8/26/2011,99.66,3.663
9/2/2011,99.2,3.798
9/9/2011,96.22,3.771
9/16/2011,85.79,3.784
9/23/2011,88.93,3.789
9/30/2011,89.1,3.877
10/7/2011,81.16,3.827
10/14/2011,76.49,3.698
10/21/2011,81.74,3.842
10/28/2011,76.73,3.843
11/4/2011,71.91,3.828
11/11/2011,58.75,3.677
11/18/2011,63.35,3.669
11/25/2011,62.35,3.76
12/2/2011,59.12,3.701
12/9/2011,47.7,3.644
12/16/2011,53.18,3.489
12/23/2011,53.39,3.541
12/30/2011,51.6,3.428
1/6/2012,60.92,3.443
1/13/2012,54.61,3.477
1/20/2012,55.99,3.66
1/27/2012,56.33,3.675
2/3/2012,59.53,3.543
2/10/2012,59.94,3.722
2/17/2012,57.8,3.781
2/24/2012,59.41,3.95
3/2/2012,60.91,3.882
3/9/2012,62.2,3.963
3/16/2012,65.99,4.273
3/23/2012,60.82,4.288
3/30/2012,71.34,4.294
4/6/2012,70.75,4.282
4/13/2012,73.17,4.254
4/20/2012,72.94,4.111
4/27/2012,83.07,4.088
5/4/2012,82.43,4.058
5/11/2012,81.02,4.186
5/18/2012,89.81,4.308
5/25/2012,88.89,4.127
6/1/2012,83.57,4.277
6/8/2012,90.94,4.103
6/15/2012,92.44,4.144
6/22/2012,95.75,4.014
6/29/2012,98.15,3.875
7/6/2012,93.21,3.666
7/13/2012,97.6,3.723
7/20/2012,91.49,3.589
7/27/2012,93.95,3.769
8/3/2012,92.13,3.595
8/10/2012,100.07,3.811
8/17/2012,96.79,4.002
8/24/2012,89.62,4.055
8/31/2012,94.55,3.886
9/7/2012,92.02,4.124
9/14/2012,83.4,3.966
9/21/2012,86.53,4.125
9/28/2012,86.42,3.966
10/5/2012,85.18,4.132
10/12/2012,79.64,4.468
10/19/2012,75.55,4.449
10/26/2012,73.7,4.301
11/2/2012,70.96,4.099
11/9/2012,71.7,3.78
11/16/2012,59.24,3.703
11/23/2012,64.74,3.759
11/30/2012,65.21,3.719
12/7/2012,62.25,3.668
12/14/2012,55.61,3.597
12/21/2012,50.96,3.393
12/28/2012,50.66,3.48
1/4/2013,48.28,3.339
1/11/2013,49.75,3.542
1/18/2013,43.33,3.545
1/25/2013,60.22,3.558
2/1/2013,53.52,3.6
2/8/2013,59.71,3.795
2/15/2013,49.87,3.612
2/22/2013,55.35,4.031
3/1/2013,53.35,3.83
3/8/2013,63.98,4.125
3/15/2013,63.26,3.885
3/22/2013,71.91,4.062
3/29/2013,69.96,4.016
4/5/2013,73.67,3.808
